post_id,post_text,time,comments,shares,reactions,reaction_count,thích,thương thương,yêu thích,haha,buồn,wow,phẫn nộ
649244514087261,"Cùng VBA xem lại những hình ảnh đẹp mắt từ trận đấu gây quỹ ALL-STARS BALL OUT vừa diễn ra vào chủ nhật vừa qua (19.11.2023) tại NTĐ Hồ Xuân Hương
#VBA #allstarsballout #ctrlf #fabonguyen",2023-11-21 19:30:07,7,14,"{'thích': 463, 'yêu thích': 104, 'wow': 1, 'thương thương': 1}",569,463,1,104,0,0,1,0
648554887489557,"𝐇𝐀𝐏𝐏𝐘 𝐓𝐄𝐀𝐂𝐇𝐄𝐑'𝐒 𝐃𝐀𝐘 𝟐𝟎.𝟏𝟏 👥❤️

Nhân dịp Ngày Nhà Giáo Việt Nam 20.1, chúng ta hãy cùng gửi lời chúc tốt đẹp nhất dành tặng cho các huấn luyện viên các thầy, các cô của mình có được nhiều sức khỏe, ngập tràn niềm vui và hạnh phúc trên hành trình trồng người cao đẹp và vĩ đại.

#VBA #happyteachersday2023🌸🌺",2023-11-20 12:12:33,0,0,"{'thích': 64, 'yêu thích': 26}",90,64,0,26,0,0,0,0
648528070825572,"🔥GIẢM BUNG NÓC TOÀN BỘ SP TỚI 50%++ BLACK FRIDAY- ĐẾN ANTA NGAY KẺO HẾT!
Giảm sâu chưa từng có toàn bộ sản phẩm, các BST mới liên tục lên kệ và cháy hàng, Black Friday đang diễn ra cực nóng tại Hệ thống ANTAXem thêm trên toàn quốc. Bạn đã tham gia chưa - Đến ngay, chọn liền tay kẻo hết:
🔰Các thiết kế quần áo, giày dép GIẢM SỐC TỚI 50%
🔰Các item phụ kiện siêu diện GIẢM KHỦNG TỚI 60%
🔰Thanh toán bằng thẻ Mastercard & Napas GIẢM THÊM 200K (Áp dụng đến hết 31/12 cho hóa đơn từ 2 triệu)
👉Cùng nhiều ưu đãi lớn nhất năm chỉ có tại Black Friday áp dụng từ ngày: 10/11-3/12/23 tại các store: https://bom.so/3b64bN
Đồ đẹp, size vừa cần lựa sớm, tới luôn thôi nào!!!
ANTA - KEEP MOVING
-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\-\
Freeship Toàn quốc với đơn hàng từ 500k
- Hệ thống cửa hàng Anta chính hãng: https://bit.ly/3nvJfyy
- Instagram: https://bit.ly/3zaxIuv
- Shopee: https://shope.ee/B1mBou4d4
- Tiki: https://bit.ly/ANTA_TIKI
- Lazada: https://bit.ly/antalazada
- Hotline: 0974 945 488
#Anta #antasportsvietnam #aoanta #giayanta #blackfriday #sale",2023-11-20 11:00:09,0,0,"{'thích': 10, 'yêu thích': 2}",12,10,0,2,0,0,0,0
648160930862286,"BẮT ĐẦU THÔI!!!

ALL-STARS BALL OUT ❤️‍🔥🏀

#VBA #fabonguyen",2023-11-19 19:18:13,10,12,"{'thích': 660, 'yêu thích': 162, 'haha': 3, 'wow': 5, 'thương thương': 2}",832,660,2,162,3,0,5,0
648080580870321,"5 rapper Rap Việt và 1 rapper bí mật đã sẵn sàng thổi bùng bầu không khí bằng những bài HIT của mình tại All-stars Ball Out vào 19h00 tại NTD Hồ Xuân Hương đêm nay.

Cùng đếm ngược 3 tiếng nữa là trận đấu diễnXem thêm ra rồi, ballers nào chưa có vé vào ngay link này để mua sớm nhaa: https://ticket.vba.vn/match/268

#VBA #allstarsballout #ctrlf #fabonguyen",2023-11-19 15:52:32,5,1,"{'thích': 387, 'yêu thích': 67, 'wow': 4}",458,387,0,67,0,0,4,0
647965344215178,"🔥 Tiết mục tại All-stars Ball Out!

Dàn rappers của RAPVIET sẽ mang bài hát gì đến trận đấu đây? Cùng đoán xem nhé 😙

Cùng đếm ngược 8 tiếng nữa thôi là trận đấu diễn ra rồi, ballers nào chưa có vé vào ngay linkXem thêm này để mua sớm nhaa: https://ticket.vba.vn/match/268

Ngày diễn ra trận đấu: 18h 19/11/2023
Địa điểm: Nhà thi đấu Hồ Xuân Hương - 2 Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh
#VBA #allstarsballout #ctrlf #fabonguyen",2023-11-19 10:57:39,26,9,"{'thích': 335, 'yêu thích': 63, 'haha': 2, 'wow': 23}",423,335,0,63,2,0,23,0
646523197692726,"ĐẾM NGƯỢC 3 NGÀY ALL STARS BALL OUT - Sự kiện bóng rổ đặc biệt quy tụ 20 KOLs và các cầu thủ VBA chuyên nghiệp bắt đầu 🏆🔥🏀

Trận đấu được tạo ra với mục đích thiện nguyện và Fabo sẽ quyên góp toàn bộ doanh thuXem thêm của trận đấu.

✨All-Star Ball Out là trận đấu bóng rổ đầu tiên tại Việt Nam quy tụ dàn member ""siêu khủng"" là những KOLs/Creators/Rappers và cầu thủ VBA nổi tiếng nhận được nhiều sự yêu quý từ khán giả hâm mộ.

🎤Bên cạnh những trận đấu ""cháy khét lẹt"" thì BTC còn chuẩn bị những tiết mục trình diễn âm nhạc siêu hot sẽ được bật mí trong thời gian sắp tới.

🎁Mỗi hạng vé đều bao gồm những phần quà hấp dẫn mà chính tay Fabo chuẩn bị để tri ân khán giả đã dành tình yêu cho Fabo cũng như dành tình yêu cho sự kiện lần này.

🎫 3 hạng vé chính thức được mở bán trong ngày hôm nay chính là: PREMIUM, VIP, COURTSIDE đi cùng những quà tặng hấp dẫn. Hãy nhanh tay đặt gạch tham dự sự kiện để không bỏ lỡ khoảnh khắc có 1-0-2 này cùng với Fabo nhé 😉

#VBA #allstarsballout #ctrlf #fabonguyen #fa",2023-11-16 18:10:55,2,0,"{'thích': 50, 'yêu thích': 8, 'thương thương': 1}",59,50,1,8,0,0,0,0
646030231075356,"🔥 KHI MUA VÉ, BẠN NHẬN ĐƯỢC GÌ?

Ngày diễn ra trận đấu: 18h 19/11/2023
Địa điểm: Nhà thi đấu Hồ Xuân Hương - 2 Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh.

Trận đấu được tạo ra với mục đích thiệnXem thêm nguyện và Fabo sẽ quyên góp toàn bộ doanh thu của trận đấu.

🏀 Tham gia vào 1 sự kiện bóng rổ với sự tham gia của 22 NGÔI SAO

🏀 Nhận được ngay 1 phần quà ĐỘC QUYỀN của trận đấu được Fabo đích thân chuẩn bị dành tặng khách tham dự

🏀 Có cơ hội tham gia minigame Offline trực tiếp tại trận đấu, nhận ngay 1 SET QUÀ siêu giá trị đến từ All-Stars Ball Out.

🏀 Quẩy hết mình với nhiều tiết mục siêu cháy từ DJ, nhảy hiện đại cùng màn trình diễn âm nhạc với nhiều nghệ sĩ hot hit nhất hiện nay!

🏀 Các phần quà từ các nhà tài trợ khác tuỳ theo hạng vé

#VBA #allstarsballout #ctrlf #fabonguyen",2023-11-15 20:00:11,11,3,"{'thích': 57, 'yêu thích': 7}",64,57,0,7,0,0,0,0
645536821124697,"ĐẾM NGƯỢC 5 NGÀY ALL STARS BALL OUT - Sự kiện bóng rổ đặc biệt quy tụ 20 KOLs và các cầu thủ VBA chuyên nghiệp bắt đầu 🏆🔥🏀

Trận đấu được tạo ra với mục đích thiện nguyện và Fabo sẽ quyên góp toàn bộ doanh thuXem thêm của trận đấu.

✨All-Star Ball Out là trận đấu bóng rổ đầu tiên tại Việt Nam quy tụ dàn member ""siêu khủng"" là những KOLs/Creators/Rappers và cầu thủ VBA nổi tiếng nhận được nhiều sự yêu quý từ khán giả hâm mộ.

🎤Bên cạnh những trận đấu ""cháy khét lẹt"" thì BTC còn chuẩn bị những tiết mục trình diễn âm nhạc siêu hot sẽ được bật mí trong thời gian sắp tới.

🎁Mỗi hạng vé đều bao gồm những phần quà hấp dẫn mà chính tay Fabo chuẩn bị để tri ân khán giả đã dành tình yêu cho Fabo cũng như dành tình yêu cho sự kiện lần này.

🎫 3 hạng vé chính thức được mở bán trong ngày hôm nay chính là: PREMIUM, VIP, COURTSIDE đi cùng những quà tặng hấp dẫn. Hãy nhanh tay đặt gạch tham dự sự kiện để không bỏ lỡ khoảnh khắc có 1-0-2 này cùng với Fabo nhé 😉

#VBA #allstarsballout #ctrlf #fabonguyen #fa",2023-11-14 19:24:01,10,1,"{'thích': 275, 'yêu thích': 48, 'haha': 5}",328,275,0,48,5,0,0,0
643348971343482,"Và thế là VBA 2023 đã kết thúc với cú 4-peat lịch sử cho Saigon Heat. Các Ballers hãy cùng với VBA điểm lại những diễn biến đầy hấp dẫn của mùa giải thứ 8 của Giải bóng rổ chuyên nghiệp Việt Nam.
#VBA #VBA2023",2023-11-10 20:01:42,2,8,"{'thích': 149, 'yêu thích': 60, 'haha': 1, 'thương thương': 3}",213,149,3,60,1,0,0,0
643310244680688,"🔥 CHÍNH THỨC CÔNG BỐ SƠ ĐỒ GHẾ NGỒI CỦA ALL-STARS BALL OUT!

Các bạn đã sẵn sàng cháy hết mình cho All-Stars Ball Out chưaaaaa. Hãy giữ một tinh thần máu lửa và chọn cho mình một chỗ ngồi thật đẹp để theo dõiXem thêm trận bóng có 1-0-2 này nhé!

Lựa chỗ ngồi đẹp tại đây nha, lẹ lên không là hết slot bây giờ đó! https://ticket.vba.vn/match/268

Ngày diễn ra trận đấu: 18h 19/11/2023
Địa điểm: Nhà thi đấu Hồ Xuân Hương - 2 Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh

#VBA #allstarsballout #ctrlf #fabonguyen",2023-11-10 19:30:02,2,1,"{'thích': 72, 'yêu thích': 2}",74,72,0,2,0,0,0,0
643307424680970,"Fabo Nguyen 𝐱 𝐕𝐁𝐀 chính thức mở bán vé sự kiện ALL -STAR BALL OUT - Sự kiện bóng rổ đặc biệt quy tụ 20 KOLs và các cầu thủ VBA chuyên nghiệp sẽ diễn ra vào ngày 19/11🏆🔥🏀

Trận đấu được tạo ra với mục đích thiệnXem thêm nguyện và Fabo sẽ quyên góp toàn bộ doanh thu của trận đấu.

✨All-Star Ball Out là trận đấu bóng rổ đầu tiên tại Việt Nam quy tụ dàn member ""siêu khủng"" là những KOLs/Creators/Rappers và cầu thủ VBA nổi tiếng nhận được nhiều sự yêu quý từ khán giả hâm mộ.

🎤Bên cạnh những trận đấu ""cháy khét lẹt"" thì BTC còn chuẩn bị những tiết mục trình diễn âm nhạc siêu hot sẽ được bật mí trong thời gian sắp tới.

🎁Mỗi hạng vé đều bao gồm những phần quà hấp dẫn mà chính tay Fabo chuẩn bị để tri ân khán giả đã dành tình yêu cho Fabo cũng như dành tình yêu cho sự kiện lần này.

🎫 3 hạng vé chính thức được mở bán trong ngày hôm nay chính là: PREMIUM, VIP, COURTSIDE. Hãy nhanh tay đặt gạch tham dự sự kiện để không bỏ lỡ khoảnh khắc có 1-0-2 này cùng với Fabo nhé 😉

#VBA #allstarsballout #ctrlf #fabonguyen #fabo",2023-11-10 18:20:23,4,2,"{'thích': 98, 'yêu thích': 30, 'thương thương': 1}",129,98,1,30,0,0,0,0
643108371367542,"🎯SIÊU SALE BLACK FRIDAY – GIẢM KHỦNG NGẤT NGÂY TỚI 50%++ TOÀN BỘ SẢN PHẨM

Black Friday đã trở lại- Siêu sale cực đại lớn nhất trong năm sẽ diễn ra từ 10/11-3/12 tại Hệ thống ANTA trên toàn quốc. 10.000++ thiếtXem thêm kế đang áp deal cực khủng, đến ngay thôi nào!

🔰GIẢM TỚI 50% TOÀN BỘ QUẦN ÁO, GIÀY DÉP
🔰GIẢM TỚI 60% TẤT CẢ PHỤ KIỆN
🔰Áp dụng cho cả các BST mới nhất vừa lên kệ, không giới hạn sản phẩm, dòng thiết kế: giày tập, giày chạy, giày bóng rổ, bộ gym, bộ chạy, bộ gió, bộ nỉ, T-shirt, polo, balo, bóng rổ, bịt gối, băng đô…

📍Rủ cạ cứng để chọn lựa cùng nhau tại địa chỉ gần nhất dưới đây nhé!
https://bit.ly/3PUTVW9

ANTA - KEEP MOVING
-------------------------------------------
Freeship Toàn quốc với đơn hàng từ 500k
- Hệ thống cửa hàng Anta chính hãng: https://bit.ly/3nvJfyy
- Instagram: https://bit.ly/3zaxIuv
- Shopee: https://shope.ee/B1mBou4d4
- Tiki: https://bit.ly/ANTA_TIKI
- Lazada: https://bit.ly/antalazada
- Hotline: 0974 945 488

#Anta #antasportsvietnam #sale #blackfriday #thu6den #khuyenmai",2023-11-10 10:00:18,0,1,"{'thích': 29, 'yêu thích': 4}",33,29,0,4,0,0,0,0
641644881513891,"🔥🏀 CHÍNH THỨC CÔNG BỐ CÁC THÀNH VIÊN ĐỘI YELLOW TRONG TRẬN ALL-STARS BALL OUT

Trận đấu được tạo ra với mục đích thiện nguyện và Fabo sẽ quyên góp toàn bộ doanh thu của trận đấu.
Ngày diễn ra trận đấu: 19hXem thêm 19/11/2023
Địa điểm: Nhà thi đấu Hồ Xuân Hương - 2 Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí Minh

Shout-out đến những tuyển thủ của team YELLOW:
🔥 3 tuyển thủ chuyên nghiệp của VBA: Justin Young, Caleb Nguyễn và Hồng Gia Lân liệu có cân team?
🔥 Creators siêu hot NickQTran, Trox, Phí Ngọc Hưng, Huyball, Tùng Phạm sẽ đem lại nhiều điều bất ngờ cho trận đấu này.
🔥 Dàn rapper xịn xò: Lil Wuyn, Richie D.ICY, StrangeH hứa hẹn sẽ không chỉ hát mà còn đấu hết mình.

Với dàn member này đội YELLOW chắc chắn sẽ tạo nên một trấn đấu cân tài cân sức với đội BLACK đây!

Hãy cùng với Admin điểm danh xem idol của bạn có trong đội YELLOW không nhé! Và còn nhiều bất ngờ và thú vị của trận đấu sẽ được công bố sắp tới

Stay tuned!🔥

#VBA #allstarsballout #ctrlf #fabonguyen",2023-11-07 20:00:17,73,36,"{'thích': 915, 'yêu thích': 207, 'haha': 18, 'wow': 6, 'thương thương': 2, 'buồn': 1, 'phẫn nộ': 1}",1150,915,2,207,18,1,6,1
641086388236407,"🔥🏀 CHÍNH THỨC CÔNG BỐ CÁC THÀNH VIÊN ĐỘI BLACK TRONG TRẬN ALL-STARS BALL OUT

Ngày diễn ra trận đấu: 19h 19/11/2023
Địa điểm: Nhà thi đấu Hồ Xuân Hương - 2 Hồ Xuân Hương, Phường 6, Quận 3, Thành phố Hồ Chí MinhXem thêm

Shout-out đến những tuyển thủ của team BLACK:
🔥 3 tuyển thủ chuyên nghiệp của VBA: Koka Khoa, Tony Hoàng và ngôi sao đang lên năm 2023 của VBA - Kentrell Barkley!
🔥 Creators năng suất Fabo Nguyen, Anh Dân Quân và Võ Huy sẽ đem lại làn gió mới cho trận đấu bóng rổ lần này!
🔥 Dàn nghệ sĩ hot hit giới trẻ: Yuno Bigboy, wAvy, Đạt Ka, Andy Vũ, Kriss Ngo hứa hẹn sẽ tạo ra những chemistry cực đỉnh trong trận đấu!

Hãy cùng với Admin điểm danh xem idol của bạn có trong đội BLACK không nhé! Và còn nhiều bất ngờ và thú vị của trận đấu sẽ được công bố sắp tới đây! Stay tuned!🔥

#VBA #allstarsballout #ctrlf #fabonguyen",2023-11-06 20:00:27,124,53,"{'thích': 1342, 'yêu thích': 316, 'haha': 27, 'wow': 35, 'thương thương': 3, 'buồn': 2}",1725,1342,3,316,27,2,35,0
641165814895131,"Day 2 - 𝐕𝐏𝐑𝐈𝐌𝐄 𝟑𝐱𝟑
#VBA #GENfest",2023-11-06 18:00:27,2,14,"{'thích': 128, 'yêu thích': 30, 'thương thương': 3}",161,128,3,30,0,0,0,0
